hospital_id,name,street_address,city,county,state,zip_code,overall_rating,mortality_rate_heart_attack,mortality_rate_pneumonia,readmission_rate,safety_score,number_of_comparisons,clabsi_rate,year
98,Bridgeport Hospital,267 Grant Street,Bridgeport,Fairfield,CT,6602,4.215417303877739,11.57575726420623,15.942051670880508,19.292928773677048,89.15417303877739,900,0.822488016140969,2024
99,Danbury Hospital,95 Locust Hill Avenue,Danbury,Fairfield,CT,6810,4.270428275084403,10.480625370911556,14.459381298757608,17.467708951519256,89.70428275084403,1130,0.7278212063133024,2024
100,Manchester Memorial Hospital,71 Haynes Street,Manchester,Hartford,CT,6040,4.222875080864139,11.558488413764765,15.854563753394146,19.230051520245805,89.22875080864138,940,0.7569275598394625,2024
101,Lawrence Memorial Hospital,170 Oaks Lane,Medford,Middlesex,MA,2155,4.1067699281498875,11.879885152168683,16.208995843213202,19.430659613292846,88.06769928149889,810,0.593994257608434,2024
102,Beverly Hospital,85 Herrick Street,Beverly,Essex,MA,1915,4.191694241721984,11.305314355630617,15.470430170862949,18.743021168545496,88.91694241721984,920,0.7041029116226085,2024
103,Addison Gilbert Hospital,298 Washington Street,Gloucester,Essex,MA,1930,4.112655637322125,12.050602084133295,16.506286888350648,19.848050491513664,88.12655637322126,820,0.7594917279915943,2024
104,Lowell General Hospital,295 Varnum Street,Lowell,Middlesex,MA,1854,4.245413857156088,11.813176585863793,16.203914785919363,19.65378051453445,89.45413857156088,940,0.6795190071514571,2024
105,Hahnemann Hospital,245 North 15th Street,Philadelphia,Philadelphia,PA,19102,4.10363732510117,11.842920436193806,16.158560934128836,19.26983664194246,88.0363732510117,850,0.7828371135789125,2024
106,Einstein Medical Center,5401 Old York Road,Philadelphia,Philadelphia,PA,19141,4.304964411726006,10.753119205468272,14.873473293544901,17.98886296989552,90.04964411726007,1120,0.8140211734980656,2024
107,Fox Chase Cancer Center,333 Cottman Avenue,Philadelphia,Philadelphia,PA,19111,4.590812782009195,9.016396316283675,12.484241053315857,15.258516842941605,92.90812782009195,1680,0.9511802707288273,2024
108,Saint Mary's Hospital,2000 Church Street,New Brunswick,Middlesex,NJ,8901,4.183003112610704,11.206235483762027,15.334848556726985,18.57875882834231,88.83003112610704,920,0.7864024900885633,2024
109,Jersey Shore University Medical Center,1945 State Route 33,Neptune,Monmouth,NJ,7753,4.3166067163308846,10.979352536373558,15.147440073330186,18.19726022232284,90.16606716330885,1080,0.8031193059013991,2024
110,Barnabas Hospital,94 Old Short Hills Road,Short Hills,Essex,NJ,7078,4.382878323481823,9.927071067166409,13.8585843610937,16.708931499190985,90.82878323481823,1310,0.697843609672094,2024
111,Morristown Medical Center,100 Madison Avenue,Morristown,Morris,NJ,7960,4.501431324744388,9.513597585071684,13.218893486625918,16.323330593333523,92.01431324744388,1580,0.5007156623721939,2024
112,Overlook Medical Center,99 Beauvoir Avenue,Summit,Union,NJ,7902,4.390446851064698,10.102557880859916,14.163389970225177,16.93664115320633,90.90446851064698,1270,0.7131217327665823,2024
113,Saint Barnabas Medical Center,94 Old Short Hills Road,Livingston,Essex,NJ,7039,4.509579596514928,9.691964126543308,13.427408633648541,16.65806334249631,92.09579596514928,1480,0.7168015135255987,2024
114,Robert Wood Johnson University Hospital,1 Robert Wood Johnson Place,New Brunswick,Middlesex,NJ,8901,4.4066732421057395,10.268067069478537,14.49609468632264,17.31477976421871,91.0667324210574,1280,1.0972738338952555,2024
115,University Medical Center of Princeton,253 Witherspoon Street,Princeton,Mercer,NJ,8540,4.3207507988851575,10.922033548071191,15.209186903388856,18.373514379932846,90.20750798885157,1120,0.7349405751973138,2024
116,Capital Health System - Mercer Campus,446 Bellevue Avenue,Trenton,Mercer,NJ,8607,4.089799672022905,11.778616097072572,16.034754686771063,19.30109360444665,87.89799672022905,810,0.8413297212194693,2024
117,Sacred Heart Hospital,100 Madison Avenue,Camden,Camden,NJ,8103,3.9946025012941324,12.333071016047244,16.80878227187084,20.19043077627089,86.94602501294132,720,0.8155740510611886,2024
118,Virtua Voorhees Hospital,9 East Evesham Road,Voorhees,Camden,NJ,8043,4.180424725684354,11.0787994002332,15.09854077553905,18.235899897728984,88.80424725684354,950,0.5882548354106123,2024
119,South Jersey Industries Hospital,25 Kilmer Road,Edison,Middlesex,NJ,8818,4.091114134798477,11.695146790622038,15.956937570255493,19.029391388130772,87.91114134798478,840,0.9613807107545234,2024
120,Raritan Bay Medical Center,530 New Brunswick Avenue,Perth Amboy,Middlesex,NJ,8861,4.007546009860897,12.695079724247302,17.12828216763525,20.553938601162297,87.07546009860897,700,0.9470932492692432,2024
